tgl;no;nobatch;kode;nopallet;qty
2023-01-31 08:00:00;1;226121201;A.007.02;J02-C1-42;322
2023-01-31 08:00:00;2;223020701;B.011.01;J02-H0-37;1945
2023-01-31 08:00:00;3;25910719;D.007.01;J02-D3-39;14800
2023-01-31 08:00:00;4;214020908;D.008.01;J02-D3-40;9100
2023-01-31 08:00:00;5;127910246;D.010.01;J02-D3-41;1900
2023-01-31 08:00:00;6;149910805;B.010.01;J02-H0-34;116
2023-01-31 08:00:00;7;149910806;B.010.01;J02-H0-34;144
2023-01-31 08:00:00;8;149910807;B.010.01;J02-H0-34;144
2023-01-31 08:00:00;9;149910808;B.010.01;J02-H0-34;144
2023-01-31 08:00:00;10;149910809;B.010.01;J02-H0-34;144
2023-01-31 08:00:00;11;149121001;B.010.01;J02-H0-34;255
2023-01-31 08:00:00;12;149121002;B.010.01;J02-H0-34;1903
2023-01-31 08:00:00;13;153220201;D.005.01;J02-F0-35;1091
2023-01-31 08:00:00;14;153220201;D.005.01;J02-F0-38;10800
2023-01-31 08:00:00;15;153220201;D.005.01;J02-F0-39;14400
2023-01-31 08:00:00;16;153220201;D.005.01;J02-F0-40;14400
2023-01-31 08:00:00;17;153220201;D.005.01;J02-F0-41;12140
2023-01-31 08:00:00;18;153220202;D.005.01;J02-F0-41;2260
2023-01-31 08:00:00;19;153220202;D.005.01;J02-F0-42;14400
2023-01-31 08:00:00;20;149910707;B.010.01;J02-H0-33;144
2023-01-31 08:00:00;21;149910805;B.010.01;J02-H0-33;652
2023-01-31 08:00:00;22;149910806;B.010.01;J02-H0-33;1220
2023-01-31 08:00:00;23;149910807;B.010.01;J02-H0-33;288
2023-01-31 08:00:00;24;149910808;B.010.01;J02-H0-33;288
2023-01-31 08:00:00;25;149910809;B.010.01;J02-H0-33;288
2023-01-31 08:00:00;26;149910804;B.010.01;J02-H0-35;1301
2023-01-31 08:00:00;27;149910805;B.010.01;J02-H0-35;715
2023-01-31 08:00:00;28;149910805;B.010.01;J02-H0-36;144
2023-01-31 08:00:00;29;149910806;B.010.01;J02-H0-36;144
2023-01-31 08:00:00;30;149910807;B.010.01;J02-H0-36;1494
2023-01-31 08:00:00;31;149910808;B.010.01;J02-H0-36;1530
2023-01-31 08:00:00;32;149910809;B.010.01;J02-H0-36;1008
2023-01-31 08:00:00;33;149811006;B.010.02;J02-H2-33;769
2023-01-31 08:00:00;34;149910706;B.010.02;J02-H2-34;1368
2023-01-31 08:00:00;35;149910706;B.010.02;J02-H2-35;1464
2023-01-31 08:00:00;36;149910706;B.010.02;J02-H2-36;58
2023-01-31 08:00:00;37;149910708;B.010.02;J02-H2-36;1382
2023-01-31 08:00:00;38;149910708;B.010.02;J02-H2-37;1440
2023-01-31 08:00:00;39;149910708;B.010.02;J02-H2-38;36
2023-01-31 08:00:00;40;149910812;B.010.02;J02-H2-38;612
2023-01-31 08:00:00;41;149911001;B.010.02;J02-H2-39;1440
2023-01-31 08:00:00;42;149910812;B.010.02;J02-H2-40;21
2023-01-31 08:00:00;43;149911001;B.010.02;J02-H2-40;1419
2023-01-31 08:00:00;44;149911001;B.010.02;J02-H2-41;9
2023-01-31 08:00:00;45;149911002;B.010.02;J02-H2-41;1431
2023-01-31 08:00:00;46;149911002;B.010.02;J02-H2-42;1440
2023-01-31 08:00:00;47;149911002;B.010.02;J02-H2-43;7
2023-01-31 08:00:00;48;149911003;B.010.02;J02-H2-43;65
2023-01-31 08:00:00;49;149020302;B.010.02;J02-H2-43;1368
2023-01-31 08:00:00;50;149020302;B.010.02;J02-H2-44;1112
2023-01-31 08:00:00;51;30020801;B.004.01;J02-H1-39;143
2023-01-31 08:00:00;52;30220301;B.004.01;J02-H1-39;2391
2023-01-31 08:00:00;53;231220201;B.002.01;J02-H1-38;655
2023-01-31 08:00:00;54;232220201;B.001.01;J02-H1-37;3
2023-01-31 08:00:00;55;232220801;B.001.01;J02-H1-37;1397
2023-01-31 08:00:00;56;183220701;B.008.01;J02-H1-33;67
2023-01-31 08:00:00;57;104120602;B.007.03;J02-H1-34;480
2023-01-31 08:00:00;58;104021102;B.007.03;J02-H1-34;228
2023-01-31 08:00:00;59;98220701;B.007.02;J02-H1-35;12
2023-01-31 08:00:00;60;193911201;B.007.01;J02-H1-36;348
2023-01-31 08:00:00;61;193120603;B.007.01;J02-H1-36;288
2023-01-31 08:00:00;62;153220401;D.005.01;J02-F1-31;12400
2023-01-31 08:00:00;63;153220601;D.005.01;J02-F1-31;2000
2023-01-31 08:00:00;64;153220401;D.005.01;J02-F1-32;14400
2023-01-31 08:00:00;65;153220401;D.005.01;J02-F1-33;14400
2023-01-31 08:00:00;66;153220401;D.005.01;J02-F1-34;14400
2023-01-31 08:00:00;67;153220202;D.005.01;J02-F1-35;3320
2023-01-31 08:00:00;68;153220401;D.005.01;J02-F1-35;11080
2023-01-31 08:00:00;69;153220202;D.005.01;J02-F1-36;14400
2023-01-31 08:00:00;70;153220202;D.005.01;J02-F1-37;14400
2023-01-31 08:00:00;71;153220202;D.005.01;J02-F1-38;14400
2023-01-31 08:00:00;72;153220202;D.005.01;J02-F1-39;14400
2023-01-31 08:00:00;73;153220202;D.005.01;J02-F1-40;8400
2023-01-31 08:00:00;74;153220202;D.005.01;J02-F1-41;14400
2023-01-31 08:00:00;75;153220202;D.005.01;J02-F1-42;14400
2023-01-31 08:00:00;76;153220601;D.005.01;J02-F2-31;14400
2023-01-31 08:00:00;77;153220601;D.005.01;J02-F2-32;14400
2023-01-31 08:00:00;78;153220601;D.005.01;J02-F2-33;14400
2023-01-31 08:00:00;79;153220601;D.005.01;J02-F2-34;7200
2023-01-31 08:00:00;80;153220602;D.005.01;J02-F2-34;7200
2023-01-31 08:00:00;81;153220601;D.005.01;J02-F2-35;4660
2023-01-31 08:00:00;82;153220602;D.005.01;J02-F2-35;3740
2023-01-31 08:00:00;83;153220602;D.005.01;J02-F2-36;14400
2023-01-31 08:00:00;84;153220602;D.005.01;J02-F2-38;14400
2023-01-31 08:00:00;85;153220602;D.005.01;J02-F2-37;14400
2023-01-31 08:00:00;86;153220602;D.005.01;J02-F2-39;9500
2023-01-31 08:00:00;87;153220603;D.005.01;J02-F2-39;4900
2023-01-31 08:00:00;88;153220603;D.005.01;J02-F2-40;14400
2023-01-31 08:00:00;89;153220603;D.005.01;J02-F2-41;14400
2023-01-31 08:00:00;90;73220404;D.002.02;J02-F1-26;8400
2023-01-31 08:00:00;91;73220404;D.002.02;J02-F1-27;14400
2023-01-31 08:00:00;92;73220602;D.002.02;J02-F2-01;14400
2023-01-31 08:00:00;93;73220602;D.002.02;J02-F2-02;13430
2023-01-31 08:00:00;94;73220601;D.002.02;J02-F2-03;14400
2023-01-31 08:00:00;95;73220601;D.002.02;J02-F2-04;14400
2023-01-31 08:00:00;96;73220601;D.002.02;J02-F2-05;14400
2023-01-31 08:00:00;97;73220601;D.002.02;J02-F2-06;14400
2023-01-31 08:00:00;98;73220601;D.002.02;J02-F2-07;14400
2023-01-31 08:00:00;99;73220601;D.002.02;J02-F2-08;14400
2023-01-31 08:00:00;100;73220601;D.002.02;J02-F2-09;14400
2023-01-31 08:00:00;101;73220601;D.002.02;J02-F2-10;14400
2023-01-31 08:00:00;102;73220601;D.002.02;J02-F2-11;14400
2023-01-31 08:00:00;103;73220601;D.002.02;J02-F2-02;970
2023-01-31 08:00:00;104;73220501;D.002.02;J02-F2-12;14400
2023-01-31 08:00:00;105;73220501;D.002.02;J02-F2-13;14400
2023-01-31 08:00:00;106;73220501;D.002.02;J02-F2-14;12000
2023-01-31 08:00:00;107;73220501;D.002.02;J02-F2-15;14400
2023-01-31 08:00:00;108;73220405;D.002.02;J02-F2-16;14400
2023-01-31 08:00:00;109;73220501;D.002.02;J02-F2-17;14400
2023-01-31 08:00:00;110;73220405;D.002.02;J02-F2-18;12880
2023-01-31 08:00:00;111;73220501;D.002.02;J02-F2-18;1520
2023-01-31 08:00:00;112;73220405;D.002.02;J02-F2-19;14400
2023-01-31 08:00:00;113;73220405;D.002.02;J02-F2-20;14400
2023-01-31 08:00:00;114;73220602;D.002.02;J02-F3-01;14400
2023-01-31 08:00:00;115;73220602;D.002.02;J02-F3-02;14400
2023-01-31 08:00:00;116;73220602;D.002.02;J02-F3-03;14400
2023-01-31 08:00:00;117;73220602;D.002.02;J02-F3-04;14400
2023-01-31 08:00:00;118;73220602;D.002.02;J02-F3-05;2760
2023-01-31 08:00:00;119;73220603;D.002.02;J02-F3-05;11640
2023-01-31 08:00:00;120;73220603;D.002.02;J02-F3-07;14400
2023-01-31 08:00:00;121;73220603;D.002.02;J02-F3-08;14400
2023-01-31 08:00:00;122;73220603;D.002.02;J02-F3-09;14400
2023-01-31 08:00:00;123;73220603;D.002.02;J02-F3-10;14400
2023-01-31 08:00:00;124;73220603;D.002.02;J02-F3-11;14400
2023-01-31 08:00:00;125;73220603;D.002.02;J02-F3-12;6090
2023-01-31 08:00:00;126;73220604;D.002.02;J02-F3-12;8310
2023-01-31 08:00:00;127;73220604;D.002.02;J02-F3-13;14400
2023-01-31 08:00:00;128;73220604;D.002.02;J02-F3-14;14400
2023-01-31 08:00:00;129;95220301;D.004.01;J02-G2-23;9
2023-01-31 08:00:00;130;95220301;D.004.01;J02-G2-22;8050
2023-01-31 08:00:00;131;95220301;D.004.01;J02-G2-21;14400
2023-01-31 08:00:00;132;95220302;D.004.01;J02-G2-20;14400
2023-01-31 08:00:00;133;95220302;D.004.01;J02-G2-19;14400
2023-01-31 08:00:00;134;95220301;D.004.01;J02-G1-23;8400
2023-01-31 08:00:00;135;95220302;D.004.01;J02-G2-17;14400
2023-01-31 08:00:00;136;95220302;D.004.01;J02-G2-16;14400
2023-01-31 08:00:00;137;95220302;D.004.01;J02-G2-15;14400
2023-01-31 08:00:00;138;95220302;D.004.01;J02-G2-14;14400
2023-01-31 08:00:00;139;95220302;D.004.01;J02-G2-13;14400
2023-01-31 08:00:00;140;95220302;D.004.01;J02-G2-12;14400
2023-01-31 08:00:00;141;95220302;D.004.01;J02-G2-11;14400
2023-01-31 08:00:00;142;95220302;D.004.01;J02-G2-10;14400
2023-01-31 08:00:00;143;95220302;D.004.01;J02-G2-09;14400
2023-01-31 08:00:00;144;95220302;D.004.01;J02-G2-08;14400
2023-01-31 08:00:00;145;95220302;D.004.01;J02-G2-07;14400
2023-01-31 08:00:00;146;95220302;D.004.01;J02-G2-06;9720
2023-01-31 08:00:00;147;95220401;D.004.01;J02-G2-06;4680
2023-01-31 08:00:00;148;95220401;D.004.01;J02-G2-05;14400
2023-01-31 08:00:00;149;95220401;D.004.01;J02-G2-04;12000
2023-01-31 08:00:00;150;149910904;B.010.03;J02-H0-39;1417
2023-01-31 08:00:00;151;149910905;B.010.03;J02-H0-39;40
2023-01-31 08:00:00;152;149910904;B.010.03;J02-H0-38;360
2023-01-31 08:00:00;153;149910905;B.010.03;J02-H0-38;1020
2023-01-31 08:00:00;154;140020701;A.007.01;J02-C1-40;1051
2023-01-31 08:00:00;155;140121201;A.007.01;J02-C1-40;600
2023-01-31 08:00:00;156;179220301;A.009.01;J02-C3-32;6
2023-01-31 08:00:00;157;73220405;D.002.02;J02-F2-21;14400
2023-01-31 08:00:00;158;73220405;D.002.02;J02-F2-22;14400
2023-01-31 08:00:00;159;73220405;D.002.02;J02-F2-23;14400
2023-01-31 08:00:00;160;73220404;D.002.02;J02-F2-24;11710
2023-01-31 08:00:00;161;73220405;D.002.02;J02-F2-24;2690
2023-01-31 08:00:00;162;73220404;D.002.02;J02-F2-25;14400
2023-01-31 08:00:00;163;213020301;B.008.03;J02-H2-31;600
2023-01-31 08:00:00;164;213020603;B.008.03;J02-H2-31;3350
2023-01-31 08:00:00;165;9220608;G.001.06;J02-G0-17;432
2023-01-31 08:00:00;166;9220622;G.001.06;J02-G0-17;69
2023-01-31 08:00:00;167;39121201;I.002.03;J02-G0-18;997
2023-01-31 08:00:00;168;18121102;I.002.01;J02-G0-19;55
2023-01-31 08:00:00;169;18121103;I.002.01;J02-G0-19;17
2023-01-31 08:00:00;170;19121202;I.002.02;J02-G0-20;447
2023-01-31 08:00:00;171;73220404;D.002.02;J02-F2-26;14400
2023-01-31 08:00:00;172;73220404;D.002.02;J02-F2-27;14400
2023-01-31 08:00:00;173;95220301;D.004.01;J02-G2-18;12880
2023-01-31 08:00:00;174;95220302;D.004.01;J02-G2-18;1520
2023-01-31 08:00:00;175;142121201;B.005.01;J02-H1-40;9
2023-01-31 08:00:00;176;232020701;B.001.01;J02-H1-37;9
2023-01-31 08:00:00;177;231021202;B.002.01;J02-H1-38;1
2023-01-31 08:00:00;178;179020401;A.009.01;J02-C3-32;446
2023-01-31 08:00:00;179;73220602;D.002.02;J02-F3-06;14400
2023-01-31 08:00:00;180;94121101;I.001.03;J02-G0-26;48
2023-01-31 08:00:00;181;94121101;I.001.03;J02-G0-27;1584
2023-01-31 08:00:00;182;16220902;K.001.01;J02-H0-27;576
2023-01-31 08:00:00;183;16220902;K.001.01;J02-H0-28;288
2023-01-31 08:00:00;184;16220902;K.001.01;J02-H0-29;19
2023-01-31 08:00:00;185;16220903;K.001.01;J02-H0-29;1709
2023-01-31 08:00:00;186;24120802;B.009.01;J02-H0-44;1493
2023-01-31 08:00:00;187;24120901;B.009.01;J02-H0-44;1522
2023-01-31 08:00:00;188;50020102;B.003.01;J02-H1-41;1073
2023-01-31 08:00:00;189;50120902;B.003.01;J02-H1-41;56
2023-01-31 08:00:00;190;117020801;K.006.01;J02-G0-31;146
2023-01-31 08:00:00;191;117120301;K.006.01;J02-G0-31;567
2023-01-31 08:00:00;192;117120502;K.006.01;J02-G0-31;288
2023-01-31 08:00:00;193;117020801;K.006.02;J02-G0-32;3969
2023-01-31 08:00:00;194;117020802;K.006.02;J02-G0-33;3456
2023-01-31 08:00:00;195;183020601;B.008.01;J02-H1-33;12
2023-01-31 08:00:00;196;183020602;B.008.01;J02-H1-33;28
2023-01-31 08:00:00;197;213910202;B.008.03;J02-H2-31;372
2023-01-31 08:00:00;198;16220904;K.001.01;J02-H1-27;1728
2023-01-31 08:00:00;199;16220904;K.001.01;J02-H1-28;1728
2023-01-31 08:00:00;200;16220903;K.001.01;J02-H1-29;1669
2023-01-31 08:00:00;201;16220904;K.001.01;J02-H1-29;59
2023-01-31 08:00:00;202;37220201;A.003.01;J02-C3-33;2123
2023-01-31 08:00:00;203;235121001;K.002.01;J02-G1-33;576
2023-01-31 08:00:00;204;235121002;K.002.01;J02-G1-33;864
2023-01-31 08:00:00;205;235121002;K.002.01;J02-G1-34;1728
2023-01-31 08:00:00;206;235121002;K.002.01;J02-G1-35;1728
2023-01-31 08:00:00;207;235121002;K.002.01;J02-G1-36;1728
2023-01-31 08:00:00;208;235121002;K.002.01;J02-G1-37;1728
2023-01-31 08:00:00;209;235121002;K.002.01;J02-G1-38;144
2023-01-31 08:00:00;210;16220904;K.001.01;J02-H1-26;28
2023-01-31 08:00:00;211;16220905;K.001.01;J02-H1-26;1700
2023-01-31 08:00:00;212;16220905;K.001.01;J02-H1-25;1728
2023-01-31 08:00:00;213;16220905;K.001.01;J02-H1-24;61
2023-01-31 08:00:00;214;16220906;K.001.01;J02-H1-24;1667
2023-01-31 08:00:00;215;16220906;K.001.01;J02-H1-23;1728
2023-01-31 08:00:00;216;23020702;K.006.03;J02-G0-34;2
2023-01-31 08:00:00;217;23020807;K.006.03;J02-G0-34;17
2023-01-31 08:00:00;218;23120805;K.006.03;J02-G0-34;86
2023-01-31 08:00:00;219;23120806;K.006.03;J02-G0-34;194
2023-01-31 08:00:00;220;23120807;K.006.03;J02-G0-34;148
2023-01-31 08:00:00;221;120020412;K.006.04;J02-G0-35;6
2023-01-31 08:00:00;222;120020413;K.006.04;J02-G0-35;268
2023-01-31 08:00:00;223;120020414;K.006.04;J02-G0-35;293
2023-01-31 08:00:00;224;120020413;K.006.04;J02-G0-36;372
2023-01-31 08:00:00;225;118020314;K.006.05;J02-G0-37;16
2023-01-31 08:00:00;226;118020404;K.006.05;J02-G0-37;1
2023-01-31 08:00:00;227;118020601;K.006.05;J02-G0-37;30
2023-01-31 08:00:00;228;39121201;K.003.01;J02-G0-38;480
2023-01-31 08:00:00;229;160610201;K.003.01;J02-G0-38;13
2023-01-31 08:00:00;230;84610201;K.003.02;J02-G0-39;59
2023-01-31 08:00:00;231;84911101;K.003.02;J02-G0-39;96
2023-01-31 08:00:00;232;85910601;K.003.03;J02-G0-40;1081
2023-01-31 08:00:00;233;26220704;A.008.01;J02-C2-09;4
2023-01-31 08:00:00;234;73220604;D.002.02;J02-F3-15;14400
2023-01-31 08:00:00;235;73220604;D.002.02;J02-F3-16;14400
2023-01-31 08:00:00;236;73220604;D.002.02;J02-F3-17;14400
2023-01-31 08:00:00;237;73220604;D.002.02;J02-F3-18;12500
2023-01-31 08:00:00;238;73220605;D.002.02;J02-F3-18;1900
2023-01-31 08:00:00;239;73220605;D.002.02;J02-F3-19;14400
2023-01-31 08:00:00;240;73220605;D.002.02;J02-F3-20;14400
2023-01-31 08:00:00;241;73220605;D.002.02;J02-F3-21;14400
2023-01-31 08:00:00;242;73220605;D.002.02;J02-F3-22;2400
2023-01-31 08:00:00;243;16220906;K.001.01;J02-H1-22;64
2023-01-31 08:00:00;244;16220907;K.001.01;J02-H1-22;1664
2023-01-31 08:00:00;245;16220907;K.001.01;J02-H1-21;1728
2023-01-31 08:00:00;246;13220902;D.003.01;J02-G1-06;96100
2023-01-31 08:00:00;247;13220903;D.003.01;J02-G1-06;153900
2023-01-31 08:00:00;248;13220903;D.003.01;J02-G1-07;250000
2023-01-31 08:00:00;249;13220903;D.003.01;J02-G1-08;250000
2023-01-31 08:00:00;250;13220902;D.003.01;J02-F1-06;9800
2023-01-31 08:00:00;251;13220902;D.003.01;J02-F1-07;200000
2023-01-31 08:00:00;252;13220902;D.003.01;J02-F1-08;250000
2023-01-31 08:00:00;253;13220903;D.003.01;J02-G1-01;250000
2023-01-31 08:00:00;254;13220903;D.003.01;J02-G1-02;250000
2023-01-31 08:00:00;255;13220903;D.003.01;J02-G1-03;250000
2023-01-31 08:00:00;256;13220903;D.003.01;J02-G1-04;250000
2023-01-31 08:00:00;257;13220903;D.003.01;J02-G1-05;250000
2023-01-31 08:00:00;258;16220907;K.001.01;J02-H1-20;169
2023-01-31 08:00:00;259;16220908;K.001.01;J02-H1-20;1559
2023-01-31 08:00:00;260;16220908;K.001.01;J02-H1-19;1728
2023-01-31 08:00:00;261;1220812;A.001.01;J02-B1-08;36000
2023-01-31 08:00:00;262;1220810;A.001.01;J02-B1-13;36000
2023-01-31 08:00:00;263;1220810;A.001.01;J02-B1-14;34000
2023-01-31 08:00:00;264;1220810;A.001.01;J02-B1-15;35000
2023-01-31 08:00:00;265;1220808;A.001.01;J02-B1-17;30000
2023-01-31 08:00:00;266;1220754;A.001.01;J02-B1-41;1000
2023-01-31 08:00:00;267;1220812;A.001.01;J02-B1-07;19000
2023-01-31 08:00:00;268;1220901;A.001.01;J02-B2-08;6000
2023-01-31 08:00:00;269;1220902;A.001.01;J02-B2-09;32424
2023-01-31 08:00:00;270;1220901;A.001.01;J02-B2-09;576
2023-01-31 08:00:00;271;1220902;A.001.01;J02-B2-10;32000
2023-01-31 08:00:00;272;1220902;A.001.01;J02-B2-11;264
2023-01-31 08:00:00;273;1220903;A.001.01;J02-B2-11;30736
2023-01-31 08:00:00;274;1220903;A.001.01;J02-B2-12;23000
2023-01-31 08:00:00;275;1220903;A.001.01;J02-B2-13;22000
2023-01-31 08:00:00;276;1220904;A.001.01;J02-B2-14;26000
2023-01-31 08:00:00;277;1220904;A.001.01;J02-B2-15;30000
2023-01-31 08:00:00;278;1220904;A.001.01;J02-B2-16;553
2023-01-31 08:00:00;279;1220905;A.001.01;J02-B2-16;32447
2023-01-31 08:00:00;280;1220905;A.001.01;J02-B2-17;32000
2023-01-31 08:00:00;281;1220905;A.001.01;J02-B2-18;963
2023-01-31 08:00:00;282;1220906;A.001.01;J02-B2-18;35037
2023-01-31 08:00:00;283;1220906;A.001.01;J02-B2-19;31000
2023-01-31 08:00:00;284;1220906;A.001.01;J02-B2-20;578
2023-01-31 08:00:00;285;1220907;A.001.01;J02-B2-20;28422
2023-01-31 08:00:00;286;1220907;A.001.01;J02-B2-21;34000
2023-01-31 08:00:00;287;1220907;A.001.01;J02-B2-22;480
2023-01-31 08:00:00;288;1220908;A.001.01;J02-B2-22;28520
2023-01-31 08:00:00;289;1220908;A.001.01;J02-B2-23;33000
2023-01-31 08:00:00;290;1220909;A.001.01;J02-B2-24;30000
2023-01-31 08:00:00;291;1220909;A.001.01;J02-B2-25;33000
2023-01-31 08:00:00;292;1220909;A.001.01;J02-B2-26;214
2023-01-31 08:00:00;293;1220910;A.001.01;J02-B2-26;33786
2023-01-31 08:00:00;294;1220910;A.001.01;J02-B2-27;29000
2023-01-31 08:00:00;295;1220910;A.001.01;J02-B2-28;841
2023-01-31 08:00:00;296;1220911;A.001.01;J02-B2-28;33159
2023-01-31 08:00:00;297;1220911;A.001.01;J02-B2-29;34000
2023-01-31 08:00:00;298;1220911;A.001.01;J02-B2-30;94
2023-01-31 08:00:00;299;1220912;A.001.01;J02-B2-30;33906
2023-01-31 08:00:00;300;1220912;A.001.01;J02-B2-31;34000
2023-01-31 08:00:00;301;1220912;A.001.01;J02-B2-32;168
2023-01-31 08:00:00;302;1220913;A.001.01;J02-B2-32;31832
2023-01-31 08:00:00;303;1220913;A.001.01;J02-B2-33;32000
2023-01-31 08:00:00;304;1220913;A.001.01;J02-B2-34;265
2023-01-31 08:00:00;305;1220914;A.001.01;J02-B2-34;29735
2023-01-31 08:00:00;306;1220914;A.001.01;J02-B2-35;36000
2023-01-31 08:00:00;307;1220914;A.001.01;J02-B2-36;205
2023-01-31 08:00:00;308;1220915;A.001.01;J02-B2-36;33795
2023-01-31 08:00:00;309;1220915;A.001.01;J02-B2-37;34000
2023-01-31 08:00:00;310;1220915;A.001.01;J02-B2-38;521
2023-01-31 08:00:00;311;1220916;A.001.01;J02-B2-38;32479
2023-01-31 08:00:00;312;1220916;A.001.01;J02-B2-39;33000
2023-01-31 08:00:00;313;1220916;A.001.01;J02-B2-40;540
2023-01-31 08:00:00;314;1220917;A.001.01;J02-B2-40;35460
2023-01-31 08:00:00;315;1220917;A.001.01;J02-B2-41;34000
2023-01-31 08:00:00;316;1220917;A.001.01;J02-B2-42;162
2023-01-31 08:00:00;317;1220918;A.001.01;J02-B2-42;30838
2023-01-31 08:00:00;318;16221001;K.001.01;J02-H1-18;1728
2023-01-31 08:00:00;319;16221002;K.001.01;J02-H1-17;1684
2023-01-31 08:00:00;320;16221001;K.001.01;J02-H1-17;44
2023-01-31 08:00:00;321;16221002;K.001.01;J02-H1-16;1728
2023-01-31 08:00:00;322;148220501;D.002.01;J02-D3-31;9700
2023-01-31 08:00:00;323;148220502;D.002.01;J02-D3-32;220000
2023-01-31 08:00:00;324;148220501;D.002.01;J02-D3-33;160000
2023-01-31 08:00:00;325;148220501;D.002.01;J02-D3-34;250000
2023-01-31 08:00:00;326;148220502;D.002.01;J02-D3-35;250000
2023-01-31 08:00:00;327;148220501;D.002.01;J02-D3-36;112000
2023-01-31 08:00:00;328;148220502;D.002.01;J02-D3-36;138000
2023-01-31 08:00:00;329;148220502;D.002.01;J02-D3-37;250000
2023-01-31 08:00:00;330;1220918;A.001.01;J02-A0-01;34000
2023-01-31 08:00:00;331;1220919;A.001.01;J02-A0-02;36000
2023-01-31 08:00:00;332;1220919;A.001.01;J02-A0-03;34000
2023-01-31 08:00:00;333;1220918;A.001.01;J02-A0-04;520
2023-01-31 08:00:00;334;1220919;A.001.01;J02-A0-04;1081
2023-01-31 08:00:00;335;1220920;A.001.01;J02-A0-04;32399
2023-01-31 08:00:00;336;1220920;A.001.01;J02-A0-05;34000
2023-01-31 08:00:00;337;1221001;A.001.01;J02-A0-08;476
2023-01-31 08:00:00;338;1221002;A.001.01;J02-A0-08;29524
2023-01-31 08:00:00;339;1221002;A.001.01;J02-A0-09;36000
2023-01-31 08:00:00;340;1221002;A.001.01;J02-A0-10;900
2023-01-31 08:00:00;341;1221003;A.001.01;J02-A0-10;32100
2023-01-31 08:00:00;342;1221003;A.001.01;J02-A0-11;35000
2023-01-31 08:00:00;343;1221003;A.001.01;J02-A0-12;628
2023-01-31 08:00:00;344;1221004;A.001.01;J02-A0-12;35372
2023-01-31 08:00:00;345;1221004;A.001.01;J02-A0-13;33000
2023-01-31 08:00:00;346;1221004;A.001.01;J02-A0-14;18
2023-01-31 08:00:00;347;1221005;A.001.01;J02-A0-14;26982
2023-01-31 08:00:00;348;1221005;A.001.01;J02-A0-15;36000
2023-01-31 08:00:00;349;1221005;A.001.01;J02-A0-16;753
2023-01-31 08:00:00;350;1221006;A.001.01;J02-A0-16;32247
2023-01-31 08:00:00;351;13220903;D.003.01;J02-D0-31;250000
2023-01-31 08:00:00;352;13220903;D.003.01;J02-D0-32;250000
2023-01-31 08:00:00;353;13220903;D.003.01;J02-D0-33;250000
2023-01-31 08:00:00;354;13220903;D.003.01;J02-D0-34;234300
2023-01-31 08:00:00;355;13220904;D.003.01;J02-D0-34;15700
2023-01-31 08:00:00;356;13220904;D.003.01;J02-D0-35;250000
2023-01-31 08:00:00;357;13220904;D.003.01;J02-D0-36;250000
2023-01-31 08:00:00;358;13220904;D.003.01;J02-D0-37;250000
2023-01-31 08:00:00;359;13220904;D.003.01;J02-D0-38;220000
2023-01-31 08:00:00;360;13220904;D.003.01;J02-D0-39;250000
2023-01-31 08:00:00;361;13220904;D.003.01;J02-D0-40;250000
2023-01-31 08:00:00;362;13220904;D.003.01;J02-D0-41;250000
2023-01-31 08:00:00;363;13220904;D.003.01;J02-D0-42;250000
2023-01-31 08:00:00;364;13220904;D.003.01;J02-D1-41;73100
2023-01-31 08:00:00;365;13221001;D.003.01;J02-D1-41;176900
2023-01-31 08:00:00;366;13220904;D.003.01;J02-D1-42;250000
2023-01-31 08:00:00;367;13221001;D.003.01;J02-D1-40;250000
2023-01-31 08:00:00;368;13221001;D.003.01;J02-D1-39;250000
2023-01-31 08:00:00;369;13221001;D.003.01;J02-D1-38;250000
2023-01-31 08:00:00;370;13221001;D.003.01;J02-D1-37;250000
2023-01-31 08:00:00;371;13221001;D.003.01;J02-D1-36;250000
2023-01-31 08:00:00;372;13221001;D.003.01;J02-D1-35;250000
2023-01-31 08:00:00;373;13221001;D.003.01;J02-D1-34;250000
2023-01-31 08:00:00;374;13221001;D.003.01;J02-D1-33;250000
2023-01-31 08:00:00;375;13221001;D.003.01;J02-D1-32;243000
2023-01-31 08:00:00;376;13221002;D.003.01;J02-D1-32;7000
2023-01-31 08:00:00;377;13221002;D.003.01;J02-D1-31;250000
2023-01-31 08:00:00;378;13221002;D.003.01;J02-D2-31;250000
2023-01-31 08:00:00;379;13221002;D.003.01;J02-D2-32;250000
2023-01-31 08:00:00;380;13221002;D.003.01;J02-D2-33;250000
2023-01-31 08:00:00;381;13221002;D.003.01;J02-D2-34;250000
2023-01-31 08:00:00;382;13221002;D.003.01;J02-D2-35;250000
2023-01-31 08:00:00;383;13221002;D.003.01;J02-D2-36;250000
2023-01-31 08:00:00;384;13221002;D.003.01;J02-D2-37;250000
2023-01-31 08:00:00;385;13221002;D.003.01;J02-D2-38;250000
2023-01-31 08:00:00;386;13221003;D.003.01;J02-D2-40;250000
2023-01-31 08:00:00;387;16221002;K.001.01;J02-H1-15;1728
2023-01-31 08:00:00;388;16221002;K.001.01;J02-H1-14;146
2023-01-31 08:00:00;389;16221003;K.001.01;J02-H1-14;1582
2023-01-31 08:00:00;390;16221003;K.001.01;J02-H1-10;1728
2023-01-31 08:00:00;391;16221003;K.001.01;J02-H1-09;136
